filename;size;defect;xmin;xmax;ymin;ymax
rotation_90_light_06_spurious_copper_04_3_600;(600, 600, 3);spurious_copper;163;177;410;439
rotation_90_light_06_spurious_copper_04_3_600;(600, 600, 3);spurious_copper;79;115;300;318
l_light_07_short_10_4_600;(600, 600, 3);short;16;67;36;70
rotation_270_light_12_missing_hole_02_2_600;(601, 601, 3);missing_hole;299;322;431;453
light_06_open_circuit_01_4_256;(600, 600, 3);open_circuit;8;21;264;280
rotation_270_light_11_mouse_bite_01_3_600;(601, 601, 3);mouse_bite;408;432;19;44
rotation_270_light_11_mouse_bite_01_3_600;(601, 601, 3);mouse_bite;395;421;143;172
rotation_270_light_11_mouse_bite_01_3_600;(601, 601, 3);mouse_bite;78;115;257;284
l_light_08_mouse_bite_08_3_600;(600, 600, 3);mouse_bite;377;402;561;586
l_light_08_mouse_bite_08_3_600;(600, 600, 3);mouse_bite;27;55;276;295
l_light_11_short_02_2_600;(600, 600, 3);short;456;487;97;134
l_light_11_short_02_2_600;(600, 600, 3);short;270;317;341;381
l_light_11_short_02_2_600;(600, 600, 3);short;192;254;225;268
rotation_270_light_09_mouse_bite_07_5_600;(601, 601, 3);mouse_bite;566;599;182;208
rotation_270_light_09_mouse_bite_07_5_600;(601, 601, 3);mouse_bite;522;557;431;451
rotation_270_light_09_mouse_bite_07_5_600;(601, 601, 3);mouse_bite;356;380;98;129
rotation_90_light_12_spur_08_5_600;(600, 600, 3);spur;157;183;234;257
rotation_90_light_12_spur_08_5_600;(600, 600, 3);spur;440;461;394;435
rotation_90_light_12_spur_08_5_600;(600, 600, 3);spur;519;542;15;52
light_11_short_06_1_256;(600, 600, 3);short;396;422;520;553
light_11_short_06_1_256;(600, 600, 3);short;516;543;516;550
l_light_10_spurious_copper_05_4_600;(600, 600, 3);spurious_copper;201;241;15;36
l_light_10_spurious_copper_05_4_600;(600, 600, 3);spurious_copper;343;361;108;155
l_light_10_spurious_copper_05_4_600;(600, 600, 3);spurious_copper;104;128;35;91
l_light_10_spurious_copper_05_4_600;(600, 600, 3);spurious_copper;167;189;242;282
light_12_spur_06_2_256;(600, 600, 3);spur;269;291;220;251
light_12_spur_06_2_256;(600, 600, 3);spur;482;500;268;306
light_12_spur_06_2_256;(600, 600, 3);spur;296;337;490;508
light_12_spur_06_2_256;(600, 600, 3);spur;317;334;576;599
light_07_open_circuit_04_1_256;(600, 600, 3);open_circuit;335;372;119;154
light_07_open_circuit_04_1_256;(600, 600, 3);open_circuit;450;475;265;300
light_09_mouse_bite_08_2_256;(600, 600, 3);mouse_bite;264;283;190;216
rotation_90_light_06_short_03_5_600;(600, 600, 3);short;320;341;61;87
rotation_90_light_06_short_03_5_600;(600, 600, 3);short;362;388;481;513
rotation_270_light_07_missing_hole_06_3_600;(601, 601, 3);missing_hole;489;535;187;231
rotation_270_light_07_missing_hole_06_3_600;(601, 601, 3);missing_hole;213;264;239;280
rotation_270_light_07_missing_hole_06_3_600;(601, 601, 3);missing_hole;1;49;346;394
rotation_270_light_12_mouse_bite_08_3_600;(601, 601, 3);mouse_bite;491;519;121;138
rotation_270_light_12_mouse_bite_08_3_600;(601, 601, 3);mouse_bite;431;460;482;499
rotation_270_light_12_mouse_bite_08_3_600;(601, 601, 3);mouse_bite;138;156;117;144
rotation_270_light_12_short_04_5_600;(601, 601, 3);short;507;529;363;390
rotation_270_light_12_short_04_5_600;(601, 601, 3);short;166;196;399;421
rotation_270_light_12_short_04_5_600;(601, 601, 3);short;63;93;162;180
light_05_short_06_3_256;(600, 600, 3);short;349;385;7;37
rotation_90_light_12_open_circuit_10_5_600;(600, 600, 3);open_circuit;124;141;110;124
rotation_90_light_12_open_circuit_10_5_600;(600, 600, 3);open_circuit;438;455;522;538
rotation_90_light_12_open_circuit_10_5_600;(600, 600, 3);open_circuit;332;349;573;595
l_light_12_mouse_bite_01_3_600;(600, 600, 3);mouse_bite;296;315;184;211
l_light_12_mouse_bite_01_3_600;(600, 600, 3);mouse_bite;298;314;572;597
rotation_90_light_12_spur_05_2_600;(600, 600, 3);spur;209;229;196;238
light_06_mouse_bite_09_1_256;(600, 600, 3);mouse_bite;180;211;330;346
light_06_mouse_bite_09_1_256;(600, 600, 3);mouse_bite;349;364;305;339
light_06_mouse_bite_09_1_256;(600, 600, 3);mouse_bite;419;438;545;586
rotation_90_light_01_open_circuit_12_2_600;(600, 600, 3);open_circuit;197;214;183;199
rotation_90_light_01_open_circuit_12_2_600;(600, 600, 3);open_circuit;343;358;185;201
light_07_short_07_3_256;(600, 600, 3);short;153;191;461;503
light_07_short_07_3_256;(600, 600, 3);short;57;105;480;524
l_light_08_spur_08_5_600;(600, 600, 3);spur;17;75;357;385
l_light_08_spur_08_5_600;(600, 600, 3);spur;328;367;411;431
l_light_07_spur_03_2_600;(600, 600, 3);spur;487;546;180;212
l_light_10_spur_05_4_600;(600, 600, 3);spur;370;406;242;295
l_light_10_spur_05_4_600;(600, 600, 3);spur;231;269;14;72
l_light_10_spur_05_4_600;(600, 600, 3);spur;481;507;434;482
l_light_10_spur_05_4_600;(600, 600, 3);spur;572;599;92;125
rotation_90_light_01_missing_hole_01_1_600;(600, 600, 3);missing_hole;403;437;318;361
rotation_270_light_12_spur_03_3_600;(601, 601, 3);spur;75;94;413;458
rotation_270_light_12_spur_03_3_600;(601, 601, 3);spur;137;158;194;240
rotation_90_light_05_open_circuit_06_3_600;(600, 600, 3);open_circuit;130;159;70;100
rotation_270_light_06_missing_hole_09_3_600;(601, 601, 3);missing_hole;307;334;112;141
rotation_270_light_06_missing_hole_09_3_600;(601, 601, 3);missing_hole;4;29;82;110
rotation_270_light_01_spur_04_2_600;(601, 601, 3);spur;386;408;397;423
rotation_270_light_01_spur_04_2_600;(601, 601, 3);spur;250;270;47;69
rotation_270_light_01_spur_04_2_600;(601, 601, 3);spur;251;279;158;184
light_07_spur_07_3_256;(600, 600, 3);spur;101;139;299;332
rotation_270_light_07_spurious_copper_10_2_600;(601, 601, 3);spurious_copper;402;427;516;566
rotation_270_light_05_spur_06_3_600;(601, 601, 3);spur;427;451;77;120
rotation_270_light_05_spur_06_3_600;(601, 601, 3);spur;56;90;130;168
light_04_spur_05_2_256;(600, 600, 3);spur;575;598;158;185
light_04_spur_05_2_256;(600, 600, 3);spur;523;540;59;94
light_04_spur_05_2_256;(600, 600, 3);spur;344;359;94;115
rotation_270_light_12_spur_02_1_600;(601, 601, 3);spur;340;360;151;200
rotation_270_light_12_spur_02_1_600;(601, 601, 3);spur;127;147;533;568
light_12_open_circuit_06_1_256;(600, 600, 3);open_circuit;562;575;147;172
light_12_open_circuit_06_1_256;(600, 600, 3);open_circuit;211;230;364;381
rotation_270_light_01_short_20_2_600;(601, 601, 3);short;260;296;456;488
rotation_270_light_01_short_20_2_600;(601, 601, 3);short;408;443;385;418
l_light_05_spurious_copper_01_1_600;(600, 600, 3);spurious_copper;282;354;277;298
rotation_270_light_01_open_circuit_10_1_600;(601, 601, 3);open_circuit;55;79;235;262
rotation_270_light_01_open_circuit_10_1_600;(601, 601, 3);open_circuit;170;185;106;121
rotation_90_light_06_open_circuit_01_4_600;(600, 600, 3);open_circuit;263;280;579;593
rotation_90_light_06_spur_10_4_600;(600, 600, 3);spur;390;445;144;161
rotation_90_light_06_spur_02_3_600;(600, 600, 3);spur;409;445;319;337
light_07_spur_08_3_256;(600, 600, 3);spur;122;155;361;410
l_light_01_spur_20_1_600;(600, 600, 3);spur;38;70;327;348
rotation_90_light_08_spurious_copper_10_4_600;(600, 600, 3);spurious_copper;88;123;301;319
rotation_90_light_08_spurious_copper_10_4_600;(600, 600, 3);spurious_copper;86;121;198;215
rotation_90_light_08_spurious_copper_10_4_600;(600, 600, 3);spurious_copper;192;212;126;161
rotation_90_light_08_spurious_copper_10_4_600;(600, 600, 3);spurious_copper;137;187;517;535
l_light_09_open_circuit_07_4_600;(600, 600, 3);open_circuit;505;526;485;503
rotation_270_light_04_spur_20_2_600;(601, 601, 3);spur;444;482;200;215
rotation_270_light_04_spur_20_2_600;(601, 601, 3);spur;204;239;476;495
light_11_missing_hole_09_1_256;(600, 600, 3);missing_hole;382;416;101;138
light_11_missing_hole_09_1_256;(600, 600, 3);missing_hole;407;436;265;298
light_11_missing_hole_09_1_256;(600, 600, 3);missing_hole;318;352;564;599
l_light_11_spur_09_1_600;(600, 600, 3);spur;471;499;287;336
l_light_11_spur_09_1_600;(600, 600, 3);spur;461;510;168;207
l_light_11_spur_09_1_600;(600, 600, 3);spur;469;530;513;533
l_light_11_spur_09_1_600;(600, 600, 3);spur;130;173;414;481
rotation_90_light_12_short_01_4_600;(600, 600, 3);short;325;356;505;526
rotation_90_light_12_short_09_4_600;(600, 600, 3);short;387;413;48;85
rotation_90_light_12_short_09_4_600;(600, 600, 3);short;425;450;479;500
rotation_90_light_12_short_09_4_600;(600, 600, 3);short;547;575;185;209
rotation_90_light_09_spur_04_4_600;(600, 600, 3);spur;46;68;263;308
light_06_open_circuit_08_4_256;(600, 600, 3);open_circuit;135;149;73;96
rotation_90_light_08_open_circuit_02_3_600;(600, 600, 3);open_circuit;469;487;147;160
rotation_90_light_12_short_02_5_600;(600, 600, 3);short;131;156;30;64
rotation_90_light_12_short_02_5_600;(600, 600, 3);short;423;449;159;183
rotation_90_light_12_short_02_5_600;(600, 600, 3);short;226;254;333;354
light_06_open_circuit_05_3_256;(600, 600, 3);open_circuit;196;209;182;195
light_06_open_circuit_05_3_256;(600, 600, 3);open_circuit;162;177;335;348
rotation_90_light_10_spurious_copper_03_1_600;(600, 600, 3);spurious_copper;375;413;1;29
rotation_90_light_10_spurious_copper_03_1_600;(600, 600, 3);spurious_copper;407;440;200;245
l_light_12_open_circuit_05_4_600;(600, 600, 3);open_circuit;539;553;99;116
l_light_12_open_circuit_05_4_600;(600, 600, 3);open_circuit;472;488;229;245
l_light_12_open_circuit_05_4_600;(600, 600, 3);open_circuit;539;551;369;385
l_light_12_open_circuit_05_4_600;(600, 600, 3);open_circuit;360;373;421;435
l_light_12_open_circuit_05_4_600;(600, 600, 3);open_circuit;132;149;522;538
rotation_270_light_04_open_circuit_14_1_600;(601, 601, 3);open_circuit;162;185;224;248
rotation_270_light_04_open_circuit_14_1_600;(601, 601, 3);open_circuit;166;185;360;382
light_06_mouse_bite_10_2_256;(600, 600, 3);mouse_bite;532;547;304;334
light_04_spur_10_2_256;(600, 600, 3);spur;201;224;252;283
light_04_spur_10_2_256;(600, 600, 3);spur;70;93;325;353
rotation_90_light_08_missing_hole_09_4_600;(600, 600, 3);missing_hole;273;305;480;510
rotation_90_light_08_missing_hole_09_4_600;(600, 600, 3);missing_hole;346;371;324;353
rotation_270_light_07_spur_02_3_600;(601, 601, 3);spur;121;146;172;212
rotation_90_light_01_open_circuit_10_1_600;(600, 600, 3);open_circuit;521;545;339;366
rotation_90_light_01_open_circuit_10_1_600;(600, 600, 3);open_circuit;414;429;480;495
rotation_270_light_10_spurious_copper_02_4_600;(601, 601, 3);spurious_copper;441;495;23;47
rotation_270_light_10_spurious_copper_02_4_600;(601, 601, 3);spurious_copper;517;542;255;308
rotation_90_light_06_open_circuit_09_3_600;(600, 600, 3);open_circuit;424;454;314;332
rotation_90_light_06_open_circuit_09_3_600;(600, 600, 3);open_circuit;489;498;551;594
rotation_90_light_07_missing_hole_07_2_600;(600, 600, 3);missing_hole;200;260;459;529
rotation_90_light_01_short_13_1_600;(600, 600, 3);short;555;588;187;216
l_light_10_spurious_copper_02_4_600;(600, 600, 3);spurious_copper;23;46;105;158
l_light_10_spurious_copper_02_4_600;(600, 600, 3);spurious_copper;255;307;58;82
rotation_90_light_04_mouse_bite_14_2_600;(600, 600, 3);mouse_bite;57;77;267;297
l_light_05_spurious_copper_01_4_600;(600, 600, 3);spurious_copper;413;451;109;125
l_light_05_spurious_copper_01_4_600;(600, 600, 3);spurious_copper;1;65;78;99
l_light_12_short_10_1_600;(600, 600, 3);short;501;525;431;455
l_light_12_short_10_1_600;(600, 600, 3);short;546;574;303;323
rotation_90_light_08_mouse_bite_08_1_600;(600, 600, 3);mouse_bite;418;447;291;314
rotation_90_light_06_mouse_bite_10_1_600;(600, 600, 3);mouse_bite;329;340;127;167
rotation_270_light_10_open_circuit_06_1_600;(601, 601, 3);open_circuit;1;21;504;552
rotation_270_light_08_mouse_bite_08_2_600;(601, 601, 3);mouse_bite;368;395;585;599
rotation_270_light_08_mouse_bite_08_2_600;(601, 601, 3);mouse_bite;552;581;287;310
light_04_short_01_1_256;(600, 600, 3);short;349;382;476;506
light_04_short_01_1_256;(600, 600, 3);short;554;587;193;227
l_light_01_open_circuit_17_2_600;(600, 600, 3);open_circuit;325;343;56;72
l_light_01_open_circuit_17_2_600;(600, 600, 3);open_circuit;218;234;304;324
l_light_01_open_circuit_17_2_600;(600, 600, 3);open_circuit;37;52;152;167
l_light_08_spurious_copper_01_2_600;(600, 600, 3);spurious_copper;426;473;170;192
l_light_08_spurious_copper_01_2_600;(600, 600, 3);spurious_copper;371;391;15;65
rotation_90_light_05_mouse_bite_02_5_600;(600, 600, 3);mouse_bite;67;88;537;572
rotation_90_light_05_mouse_bite_02_5_600;(600, 600, 3);mouse_bite;119;153;304;325
rotation_90_light_12_missing_hole_08_1_600;(600, 600, 3);missing_hole;413;432;428;449
rotation_90_light_12_missing_hole_08_1_600;(600, 600, 3);missing_hole;271;292;379;401
rotation_90_light_12_missing_hole_08_1_600;(600, 600, 3);missing_hole;104;123;231;254
rotation_270_light_04_spur_10_2_600;(601, 601, 3);spur;316;348;201;225
rotation_270_light_04_spur_10_2_600;(601, 601, 3);spur;246;275;70;94
rotation_270_light_04_spurious_copper_11_2_600;(601, 601, 3);spurious_copper;99;185;420;441
rotation_90_light_08_spurious_copper_08_4_600;(600, 600, 3);spurious_copper;22;68;502;526
rotation_90_light_08_spurious_copper_08_4_600;(600, 600, 3);spurious_copper;75;123;200;227
rotation_90_light_08_spurious_copper_08_4_600;(600, 600, 3);spurious_copper;113;141;583;599
rotation_90_light_11_open_circuit_05_3_600;(600, 600, 3);open_circuit;170;192;560;584
rotation_90_light_11_open_circuit_05_3_600;(600, 600, 3);open_circuit;431;467;316;344
rotation_90_light_07_missing_hole_06_2_600;(600, 600, 3);missing_hole;171;216;580;599
rotation_270_light_10_spurious_copper_04_3_600;(601, 601, 3);spurious_copper;482;523;377;398
rotation_270_light_10_spurious_copper_04_3_600;(601, 601, 3);spurious_copper;236;278;558;578
rotation_90_light_05_spurious_copper_04_2_600;(600, 600, 3);spurious_copper;510;558;415;463
rotation_270_light_09_open_circuit_06_2_600;(601, 601, 3);open_circuit;579;598;555;581
rotation_270_light_09_open_circuit_06_2_600;(601, 601, 3);open_circuit;462;477;492;511
l_light_12_missing_hole_01_3_600;(600, 600, 3);missing_hole;232;255;89;106
l_light_12_missing_hole_01_3_600;(600, 600, 3);missing_hole;32;55;278;301
l_light_12_missing_hole_01_3_600;(600, 600, 3);missing_hole;253;271;377;400
rotation_270_light_08_mouse_bite_07_1_600;(601, 601, 3);mouse_bite;123;145;481;504
light_06_short_09_1_256;(600, 600, 3);short;478;502;158;187
light_06_short_09_1_256;(600, 600, 3);short;382;414;141;174
light_06_short_09_1_256;(600, 600, 3);short;247;274;257;283
rotation_90_light_04_mouse_bite_14_4_600;(600, 600, 3);mouse_bite;90;125;315;338
rotation_90_light_04_mouse_bite_14_4_600;(600, 600, 3);mouse_bite;304;330;408;439
l_light_07_spurious_copper_02_1_600;(600, 600, 3);spurious_copper;533;599;481;512
rotation_270_light_04_spur_12_1_600;(601, 601, 3);spur;85;104;268;308
rotation_270_light_04_spur_12_1_600;(601, 601, 3);spur;129;145;350;377
rotation_90_light_07_open_circuit_06_3_600;(600, 600, 3);open_circuit;23;48;530;552
rotation_90_light_07_open_circuit_06_3_600;(600, 600, 3);open_circuit;32;56;338;363
rotation_90_light_08_open_circuit_07_1_600;(600, 600, 3);open_circuit;563;577;177;196
rotation_90_light_08_open_circuit_07_1_600;(600, 600, 3);open_circuit;462;480;65;81
l_light_01_spur_02_1_600;(600, 600, 3);spur;484;506;330;355
l_light_01_spur_02_1_600;(600, 600, 3);spur;455;477;373;393
l_light_01_spur_02_1_600;(600, 600, 3);spur;519;543;444;467
rotation_90_light_09_spurious_copper_09_3_600;(600, 600, 3);spurious_copper;197;250;520;551
rotation_90_light_09_spurious_copper_09_3_600;(600, 600, 3);spurious_copper;371;412;74;112
light_09_open_circuit_02_4_256;(600, 600, 3);open_circuit;86;101;72;88
light_09_open_circuit_02_4_256;(600, 600, 3);open_circuit;165;179;149;166
light_09_open_circuit_02_4_256;(600, 600, 3);open_circuit;514;534;53;88
light_12_open_circuit_03_1_256;(600, 600, 3);open_circuit;522;541;361;375
light_12_open_circuit_03_1_256;(600, 600, 3);open_circuit;46;63;404;426
rotation_90_light_01_spurious_copper_03_1_600;(600, 600, 3);spurious_copper;346;406;264;286
rotation_90_light_01_spurious_copper_03_1_600;(600, 600, 3);spurious_copper;399;458;56;87
light_01_short_07_1_256;(600, 600, 3);short;446;485;304;336
l_light_11_mouse_bite_08_5_600;(600, 600, 3);mouse_bite;466;488;279;318
l_light_11_mouse_bite_08_5_600;(600, 600, 3);mouse_bite;95;128;277;300
l_light_11_mouse_bite_08_5_600;(600, 600, 3);mouse_bite;205;234;337;358
l_light_11_mouse_bite_08_5_600;(600, 600, 3);mouse_bite;431;454;510;541
l_light_11_mouse_bite_08_5_600;(600, 600, 3);mouse_bite;256;289;35;66
rotation_270_light_10_short_03_4_600;(601, 601, 3);short;361;436;364;483
rotation_270_light_10_short_03_4_600;(601, 601, 3);short;117;178;444;522
rotation_270_light_10_short_03_4_600;(601, 601, 3);short;82;155;322;378
light_04_short_01_2_256;(600, 600, 3);short;349;382;76;106
light_04_short_01_2_256;(600, 600, 3);short;552;586;217;254
rotation_270_light_06_mouse_bite_10_3_600;(601, 601, 3);mouse_bite;170;204;162;175
rotation_270_light_06_mouse_bite_10_3_600;(601, 601, 3);mouse_bite;40;53;58;87
light_01_short_17_1_256;(600, 600, 3);short;342;376;570;599
light_01_short_17_1_256;(600, 600, 3);short;389;413;560;585
l_light_10_spurious_copper_03_5_600;(600, 600, 3);spurious_copper;537;557;91;131
l_light_10_spurious_copper_03_5_600;(600, 600, 3);spurious_copper;317;351;175;212
l_light_10_spurious_copper_03_5_600;(600, 600, 3);spurious_copper;101;145;208;240
rotation_270_light_07_missing_hole_08_4_600;(601, 601, 3);missing_hole;379;426;190;232
rotation_270_light_07_missing_hole_08_4_600;(601, 601, 3);missing_hole;368;404;40;77
rotation_270_light_07_missing_hole_08_4_600;(601, 601, 3);missing_hole;219;262;243;283
l_light_04_mouse_bite_19_2_600;(600, 600, 3);mouse_bite;478;501;261;290
l_light_04_mouse_bite_19_2_600;(600, 600, 3);mouse_bite;177;198;149;178
l_light_04_mouse_bite_03_3_600;(600, 600, 3);mouse_bite;556;575;151;178
l_light_04_mouse_bite_03_3_600;(600, 600, 3);mouse_bite;149;169;1;18
l_light_12_mouse_bite_03_4_600;(600, 600, 3);mouse_bite;307;335;91;108
l_light_07_spur_07_2_600;(600, 600, 3);spur;535;582;185;209
l_light_07_spur_07_2_600;(600, 600, 3);spur;371;403;102;153
rotation_90_light_11_mouse_bite_01_5_600;(600, 600, 3);mouse_bite;286;323;109;136
rotation_90_light_11_mouse_bite_01_5_600;(600, 600, 3);mouse_bite;458;490;369;398
rotation_90_light_11_mouse_bite_01_5_600;(600, 600, 3);mouse_bite;180;210;520;551
rotation_270_light_12_spur_10_2_600;(601, 601, 3);spur;290;324;377;394
light_09_mouse_bite_07_2_256;(600, 600, 3);mouse_bite;440;470;20;43
l_light_10_missing_hole_01_3_600;(600, 600, 3);missing_hole;380;426;168;211
l_light_10_missing_hole_01_3_600;(600, 600, 3);missing_hole;1;39;231;269
rotation_270_light_04_mouse_bite_03_1_600;(601, 601, 3);mouse_bite;381;407;469;490
rotation_270_light_11_spurious_copper_04_4_600;(601, 601, 3);spurious_copper;570;599;212;231
rotation_270_light_11_spurious_copper_04_4_600;(601, 601, 3);spurious_copper;435;454;113;157
rotation_270_light_11_spurious_copper_04_4_600;(601, 601, 3);spurious_copper;142;180;388;411
rotation_270_light_01_missing_hole_10_3_600;(601, 601, 3);missing_hole;514;545;369;399
rotation_270_light_08_mouse_bite_06_2_600;(601, 601, 3);mouse_bite;546;572;415;441
rotation_270_light_08_mouse_bite_06_2_600;(601, 601, 3);mouse_bite;368;398;582;599
light_09_short_01_2_256;(600, 600, 3);short;524;577;104;137
l_light_04_spurious_copper_14_2_600;(600, 600, 3);spurious_copper;150;167;154;219
l_light_04_spurious_copper_14_2_600;(600, 600, 3);spurious_copper;136;156;321;354
rotation_90_light_05_missing_hole_03_3_600;(600, 600, 3);missing_hole;380;404;211;228
rotation_90_light_01_short_20_3_600;(600, 600, 3);short;1;38;161;202
