Index;file;width;height;depth;class;xmin;ymin;xmax;ymax
383;light_04_missing_hole_04_1_600;600;600;3;missing_hole;401;385;423;412
384;light_04_missing_hole_04_2_600;600;600;3;missing_hole;218;199;246;223
385;light_04_missing_hole_04_2_600;600;600;3;missing_hole;404;155;433;190
386;light_04_missing_hole_04_3_600;600;600;3;missing_hole;538;399;566;423
387;light_04_missing_hole_05_1_600;600;600;3;missing_hole;546;444;565;466
388;light_04_missing_hole_05_2_600;600;600;3;missing_hole;546;44;565;66
389;light_04_missing_hole_05_3_600;600;600;3;missing_hole;98;350;123;373
390;light_04_missing_hole_05_3_600;600;600;3;missing_hole;127;146;149;168
391;light_04_missing_hole_05_4_600;600;600;3;missing_hole;226;244;245;266
392;light_04_missing_hole_05_4_600;600;600;3;missing_hole;418;150;443;173
393;light_04_missing_hole_06_1_600;600;600;3;missing_hole;477;253;499;281
394;light_04_missing_hole_06_2_600;600;600;3;missing_hole;242;139;268;169
395;light_04_missing_hole_06_3_600;600;600;3;missing_hole;157;53;179;81
396;light_04_missing_hole_07_1_600;600;600;3;missing_hole;69;392;94;417
397;light_04_missing_hole_07_1_600;600;600;3;missing_hole;148;141;175;169
398;light_04_missing_hole_07_1_600;600;600;3;missing_hole;423;138;448;171
399;light_04_missing_hole_07_2_600;600;600;3;missing_hole;69;1;94;17
400;light_04_missing_hole_07_3_600;600;600;3;missing_hole;389;192;414;217
401;light_04_missing_hole_08_1_600;600;600;3;missing_hole;546;581;568;599
402;light_04_missing_hole_08_2_600;600;600;3;missing_hole;546;181;568;208
403;light_04_missing_hole_08_3_600;600;600;3;missing_hole;159;479;190;507
404;light_04_missing_hole_08_3_600;600;600;3;missing_hole;68;580;92;599
405;light_04_missing_hole_08_4_600;600;600;3;missing_hole;159;79;190;107
406;light_04_missing_hole_08_4_600;600;600;3;missing_hole;68;180;92;209
407;light_04_missing_hole_08_5_600;600;600;3;missing_hole;479;279;510;307
408;light_04_missing_hole_08_5_600;600;600;3;missing_hole;226;381;248;408
409;light_04_missing_hole_08_5_600;600;600;3;missing_hole;388;380;412;409
410;light_04_missing_hole_09_1_600;600;600;3;missing_hole;478;532;498;559
411;light_04_missing_hole_09_1_600;600;600;3;missing_hole;291;571;311;599
412;light_04_missing_hole_09_2_600;600;600;3;missing_hole;478;132;498;159
413;light_04_missing_hole_09_2_600;600;600;3;missing_hole;291;171;311;200
414;light_04_missing_hole_09_3_600;600;600;3;missing_hole;371;507;406;544
415;light_04_missing_hole_09_4_600;600;600;3;missing_hole;371;107;406;144
416;light_04_missing_hole_09_5_600;600;600;3;missing_hole;158;332;178;359
417;light_04_missing_hole_10_1_600;600;600;3;missing_hole;456;343;472;366
418;light_04_missing_hole_10_1_600;600;600;3;missing_hole;524;153;543;177
419;light_04_missing_hole_10_1_600;600;600;3;missing_hole;270;205;289;229
420;light_04_missing_hole_10_2_600;600;600;3;missing_hole;136;143;152;166
421;light_04_missing_hole_11_1_600;600;600;3;missing_hole;522;388;547;416
422;light_04_missing_hole_11_1_600;600;600;3;missing_hole;569;34;592;55
423;light_04_missing_hole_11_1_600;600;600;3;missing_hole;565;103;593;123
424;light_04_missing_hole_11_2_600;600;600;3;missing_hole;522;1;547;16
425;light_04_missing_hole_11_3_600;600;600;3;missing_hole;202;188;227;216
426;light_04_missing_hole_12_1_600;600;600;3;missing_hole;133;326;162;350
427;light_04_missing_hole_12_1_600;600;600;3;missing_hole;73;465;100;491
428;light_04_missing_hole_12_2_600;600;600;3;missing_hole;73;65;100;91
429;light_04_missing_hole_12_3_600;600;600;3;missing_hole;31;305;57;334
430;light_04_missing_hole_12_4_600;600;600;3;missing_hole;351;105;377;134
431;light_04_missing_hole_13_1_600;600;600;3;missing_hole;268;573;288;597
432;light_04_missing_hole_13_1_600;600;600;3;missing_hole;73;185;102;212
433;light_04_missing_hole_13_2_600;600;600;3;missing_hole;289;381;313;405
434;light_04_missing_hole_13_2_600;600;600;3;missing_hole;268;173;288;197
435;light_04_missing_hole_14_1_600;600;600;3;missing_hole;363;571;382;598
436;light_04_missing_hole_14_1_600;600;600;3;missing_hole;138;464;158;489
437;light_04_missing_hole_14_2_600;600;600;3;missing_hole;456;382;475;406
438;light_04_missing_hole_14_2_600;600;600;3;missing_hole;363;171;382;198
439;light_04_missing_hole_14_2_600;600;600;3;missing_hole;138;64;158;89
440;light_04_missing_hole_14_3_600;600;600;3;missing_hole;136;582;155;599
441;light_04_missing_hole_14_3_600;600;600;3;missing_hole;43;371;62;398
442;light_04_missing_hole_15_1_600;600;600;3;missing_hole;268;389;289;421
443;light_04_missing_hole_15_2_600;600;600;3;missing_hole;523;226;546;247
444;light_04_missing_hole_15_2_600;600;600;3;missing_hole;268;1;289;21
445;light_04_missing_hole_15_3_600;600;600;3;missing_hole;46;272;68;295
446;light_04_missing_hole_15_4_600;600;600;3;missing_hole;203;426;226;447
447;light_04_missing_hole_15_4_600;600;600;3;missing_hole;366;472;388;495
448;light_04_missing_hole_16_1_600;600;600;3;missing_hole;479;310;498;330
449;light_04_missing_hole_16_1_600;600;600;3;missing_hole;338;205;358;229
450;light_04_missing_hole_16_2_600;600;600;3;missing_hole;501;225;522;248
451;light_04_missing_hole_16_3_600;600;600;3;missing_hole;159;110;178;130
452;light_04_missing_hole_16_3_600;600;600;3;missing_hole;181;425;202;448
453;light_04_missing_hole_16_3_600;600;600;3;missing_hole;18;5;38;29
454;light_04_missing_hole_17_1_600;600;600;3;missing_hole;548;530;567;556
455;light_04_missing_hole_17_1_600;600;600;3;missing_hole;265;573;289;595
456;light_04_missing_hole_17_2_600;600;600;3;missing_hole;548;130;567;156
457;light_04_missing_hole_17_2_600;600;600;3;missing_hole;265;173;289;195
458;light_04_missing_hole_17_3_600;600;600;3;missing_hole;228;330;247;356
459;light_04_missing_hole_17_3_600;600;600;3;missing_hole;296;473;318;495
460;light_04_missing_hole_18_1_600;600;600;3;missing_hole;546;582;567;599
461;light_04_missing_hole_18_1_600;600;600;3;missing_hole;359;389;382;416
462;light_04_missing_hole_18_2_600;600;600;3;missing_hole;546;182;567;208
463;light_04_missing_hole_18_2_600;600;600;3;missing_hole;359;1;382;16
464;light_04_missing_hole_18_2_600;600;600;3;missing_hole;522;322;544;347
465;light_04_missing_hole_18_3_600;600;600;3;missing_hole;226;382;247;408
466;light_04_missing_hole_18_3_600;600;600;3;missing_hole;39;189;62;216
467;light_04_missing_hole_18_3_600;600;600;3;missing_hole;202;522;224;547
468;light_04_missing_hole_19_1_600;600;600;3;missing_hole;524;224;543;249
469;light_04_missing_hole_19_2_600;600;600;3;missing_hole;217;247;241;269
470;light_04_missing_hole_19_3_600;600;600;3;missing_hole;204;424;223;449
471;light_04_missing_hole_19_3_600;600;600;3;missing_hole;297;470;316;495
472;light_04_missing_hole_19_3_600;600;600;3;missing_hole;537;447;561;469
473;light_04_missing_hole_20_1_600;600;600;3;missing_hole;428;573;448;596
474;light_04_missing_hole_20_2_600;600;600;3;missing_hole;428;173;448;196
475;light_04_missing_hole_20_3_600;600;600;3;missing_hole;24;581;44;599
476;light_04_missing_hole_20_4_600;600;600;3;missing_hole;24;181;44;208
477;light_04_missing_hole_20_4_600;600;600;3;missing_hole;217;198;242;223
478;light_04_missing_hole_20_5_600;600;600;3;missing_hole;344;381;364;408
479;light_04_missing_hole_20_5_600;600;600;3;missing_hole;108;373;128;396
480;light_04_missing_hole_20_5_600;600;600;3;missing_hole;537;398;562;423
481;light_04_mouse_bite_01_1_600;600;600;3;mouse_bite;401;459;442;490
482;light_04_mouse_bite_01_2_600;600;600;3;mouse_bite;80;463;112;482
483;light_04_mouse_bite_01_3_600;600;600;3;mouse_bite;130;189;162;223
484;light_04_mouse_bite_01_3_600;600;600;3;mouse_bite;80;63;112;82
485;light_04_mouse_bite_01_4_600;600;600;3;mouse_bite;450;389;482;423
486;light_04_mouse_bite_01_4_600;600;600;3;mouse_bite;400;263;432;282
487;light_04_mouse_bite_02_1_600;600;600;3;mouse_bite;310;471;337;486
488;light_04_mouse_bite_02_2_600;600;600;3;mouse_bite;310;71;337;86
489;light_04_mouse_bite_02_2_600;600;600;3;mouse_bite;219;197;235;220
490;light_04_mouse_bite_02_4_600;600;600;3;mouse_bite;303;562;336;581
491;light_04_mouse_bite_03_1_600;600;600;3;mouse_bite;469;193;489;218
492;light_04_mouse_bite_03_2_600;600;600;3;mouse_bite;177;177;205;195
493;light_04_mouse_bite_03_2_600;600;600;3;mouse_bite;236;351;255;378
494;light_04_mouse_bite_03_3_600;600;600;3;mouse_bite;556;151;575;178
495;light_04_mouse_bite_03_3_600;600;600;3;mouse_bite;149;1;169;18
496;light_04_mouse_bite_04_1_600;600;600;3;mouse_bite;47;405;68;431
497;light_04_mouse_bite_04_1_600;600;600;3;mouse_bite;347;440;375;460
498;light_04_mouse_bite_04_1_600;600;600;3;mouse_bite;107;220;132;246
499;light_04_mouse_bite_04_2_600;600;600;3;mouse_bite;47;5;68;31
500;light_04_mouse_bite_04_2_600;600;600;3;mouse_bite;347;40;375;60
501;light_04_mouse_bite_04_3_600;600;600;3;mouse_bite;27;240;55;260
502;light_04_mouse_bite_05_1_600;600;600;3;mouse_bite;285;261;308;293
503;light_04_mouse_bite_05_1_600;600;600;3;mouse_bite;450;253;474;278
504;light_04_mouse_bite_05_2_600;600;600;3;mouse_bite;8;193;28;223
505;light_04_mouse_bite_05_3_600;600;600;3;mouse_bite;130;53;154;78
506;light_04_mouse_bite_05_3_600;600;600;3;mouse_bite;328;1;348;23
507;light_04_mouse_bite_06_1_600;600;600;3;mouse_bite;162;506;201;532
508;light_04_mouse_bite_06_2_600;600;600;3;mouse_bite;328;327;361;351
509;light_04_mouse_bite_06_2_600;600;600;3;mouse_bite;401;243;428;261
510;light_04_mouse_bite_07_1_600;600;600;3;mouse_bite;511;487;544;507
511;light_04_mouse_bite_07_1_600;600;600;3;mouse_bite;306;490;333;509
512;light_04_mouse_bite_07_2_600;600;600;3;mouse_bite;511;87;544;107
513;light_04_mouse_bite_07_2_600;600;600;3;mouse_bite;306;90;333;109
514;light_04_mouse_bite_07_3_600;600;600;3;mouse_bite;339;462;361;494
515;light_04_mouse_bite_07_4_600;600;600;3;mouse_bite;339;62;361;94
516;light_04_mouse_bite_07_5_600;600;600;3;mouse_bite;191;287;224;307
517;light_04_mouse_bite_08_1_600;600;600;3;mouse_bite;174;552;194;575
518;light_04_mouse_bite_08_2_600;600;600;3;mouse_bite;174;152;194;175
519;light_04_mouse_bite_08_3_600;600;600;3;mouse_bite;67;330;87;354
520;light_04_mouse_bite_08_4_600;600;600;3;mouse_bite;279;235;310;264
521;light_04_mouse_bite_08_4_600;600;600;3;mouse_bite;387;130;407;154
522;light_04_mouse_bite_09_1_600;600;600;3;mouse_bite;458;208;479;232
523;light_04_mouse_bite_09_2_600;600;600;3;mouse_bite;156;550;181;588
524;light_04_mouse_bite_09_3_600;600;600;3;mouse_bite;40;213;59;237
525;light_04_mouse_bite_09_3_600;600;600;3;mouse_bite;156;150;181;188
526;light_04_mouse_bite_09_4_600;600;600;3;mouse_bite;138;408;159;432
527;light_04_mouse_bite_09_4_600;600;600;3;mouse_bite;360;413;379;437
528;light_04_mouse_bite_09_4_600;600;600;3;mouse_bite;476;350;501;388
529;light_04_mouse_bite_10_1_600;600;600;3;mouse_bite;241;563;266;598
530;light_04_mouse_bite_10_2_600;600;600;3;mouse_bite;241;163;266;198
531;light_04_mouse_bite_10_2_600;600;600;3;mouse_bite;199;251;219;283
532;light_04_mouse_bite_10_3_600;600;600;3;mouse_bite;5;356;38;381
533;light_04_mouse_bite_10_4_600;600;600;3;mouse_bite;325;556;358;581
534;light_04_mouse_bite_11_1_600;600;600;3;mouse_bite;491;468;526;495
535;light_04_mouse_bite_11_2_600;600;600;3;mouse_bite;491;68;526;95
536;light_04_mouse_bite_11_3_600;600;600;3;mouse_bite;34;111;70;135
537;light_04_mouse_bite_11_3_600;600;600;3;mouse_bite;283;306;314;332
538;light_04_mouse_bite_11_4_600;600;600;3;mouse_bite;171;268;206;295
539;light_04_mouse_bite_12_1_600;600;600;3;mouse_bite;193;205;232;231
540;light_04_mouse_bite_12_1_600;600;600;3;mouse_bite;209;413;245;433
541;light_04_mouse_bite_12_2_600;600;600;3;mouse_bite;209;13;245;33
542;light_04_mouse_bite_12_3_600;600;600;3;mouse_bite;295;179;330;205
543;light_04_mouse_bite_13_1_600;600;600;3;mouse_bite;348;503;387;528
544;light_04_mouse_bite_13_2_600;600;600;3;mouse_bite;348;103;387;128
545;light_04_mouse_bite_13_2_600;600;600;3;mouse_bite;354;332;376;362
546;light_04_mouse_bite_13_3_600;600;600;3;mouse_bite;207;444;242;472
547;light_04_mouse_bite_13_4_600;600;600;3;mouse_bite;207;44;242;72
548;light_04_mouse_bite_13_5_600;600;600;3;mouse_bite;28;303;67;328
549;light_04_mouse_bite_13_5_600;600;600;3;mouse_bite;527;244;562;272
550;light_04_mouse_bite_13_5_600;600;600;3;mouse_bite;34;532;56;562
551;light_04_mouse_bite_14_1_600;600;600;3;mouse_bite;304;458;333;477
552;light_04_mouse_bite_14_2_600;600;600;3;mouse_bite;304;58;333;77
553;light_04_mouse_bite_14_3_600;600;600;3;mouse_bite;263;491;285;525
554;light_04_mouse_bite_14_4_600;600;600;3;mouse_bite;263;91;285;125
555;light_04_mouse_bite_14_4_600;600;600;3;mouse_bite;162;305;192;330
556;light_04_mouse_bite_14_5_600;600;600;3;mouse_bite;583;291;599;325
557;light_04_mouse_bite_14_5_600;600;600;3;mouse_bite;482;505;512;530
558;light_04_mouse_bite_15_1_600;600;600;3;mouse_bite;242;543;263;573
559;light_04_mouse_bite_15_2_600;600;600;3;mouse_bite;242;143;263;173
560;light_04_mouse_bite_15_3_600;600;600;3;mouse_bite;37;489;70;510
561;light_04_mouse_bite_15_3_600;600;600;3;mouse_bite;1;291;27;322
562;light_04_mouse_bite_15_4_600;600;600;3;mouse_bite;37;89;70;110
563;light_04_mouse_bite_15_5_600;600;600;3;mouse_bite;357;289;390;310
564;light_04_mouse_bite_15_5_600;600;600;3;mouse_bite;318;91;347;122
565;light_04_mouse_bite_16_1_600;600;600;3;mouse_bite;89;328;106;354
566;light_04_mouse_bite_16_1_600;600;600;3;mouse_bite;192;267;218;296
567;light_04_mouse_bite_16_1_600;600;600;3;mouse_bite;80;512;114;532
568;light_04_mouse_bite_16_2_600;600;600;3;mouse_bite;80;112;114;132
569;light_04_mouse_bite_16_3_600;600;600;3;mouse_bite;409;128;426;154
570;light_04_mouse_bite_16_3_600;600;600;3;mouse_bite;512;67;538;96
571;light_04_mouse_bite_16_3_600;600;600;3;mouse_bite;400;312;434;332
572;light_04_mouse_bite_17_1_600;600;600;3;mouse_bite;496;108;516;140
573;light_04_mouse_bite_17_1_600;600;600;3;mouse_bite;363;415;384;445
574;light_04_mouse_bite_17_2_600;600;600;3;mouse_bite;363;15;384;45
575;light_04_mouse_bite_17_3_600;600;600;3;mouse_bite;170;391;204;414
576;light_04_mouse_bite_17_5_600;600;600;3;mouse_bite;43;215;64;245
577;light_04_mouse_bite_17_5_600;600;600;3;mouse_bite;490;191;524;214
578;light_04_mouse_bite_18_1_600;600;600;3;mouse_bite;242;556;265;587
579;light_04_mouse_bite_18_2_600;600;600;3;mouse_bite;242;156;265;187
580;light_04_mouse_bite_18_3_600;600;600;3;mouse_bite;95;442;126;466
581;light_04_mouse_bite_18_3_600;600;600;3;mouse_bite;21;362;41;387
582;light_04_mouse_bite_18_4_600;600;600;3;mouse_bite;95;42;126;66
583;light_04_mouse_bite_18_5_600;600;600;3;mouse_bite;415;242;446;266
584;light_04_mouse_bite_18_5_600;600;600;3;mouse_bite;341;162;361;187
585;light_04_mouse_bite_19_1_600;600;600;3;mouse_bite;177;549;198;578
586;light_04_mouse_bite_19_2_600;600;600;3;mouse_bite;478;261;501;290
587;light_04_mouse_bite_19_2_600;600;600;3;mouse_bite;177;149;198;178
588;light_04_mouse_bite_19_3_600;600;600;3;mouse_bite;265;561;285;590
589;light_04_mouse_bite_19_4_600;600;600;3;mouse_bite;265;161;285;190
590;light_04_mouse_bite_19_5_600;600;600;3;mouse_bite;158;461;181;490
591;light_04_mouse_bite_20_1_600;600;600;3;mouse_bite;164;207;193;232
592;light_04_mouse_bite_20_2_600;600;600;3;mouse_bite;518;259;540;291
593;light_04_mouse_bite_20_3_600;600;600;3;mouse_bite;182;175;212;194
594;light_04_mouse_bite_20_4_600;600;600;3;mouse_bite;198;459;220;491
595;light_04_open_circuit_01_1_600;600;600;3;open_circuit;179;559;201;578
596;light_04_open_circuit_01_1_600;600;600;3;open_circuit;243;493;274;519
597;light_04_open_circuit_01_2_600;600;600;3;open_circuit;177;484;198;510
598;light_04_open_circuit_01_2_600;600;600;3;open_circuit;179;159;201;178
599;light_04_open_circuit_01_2_600;600;600;3;open_circuit;243;93;274;119
600;light_04_open_circuit_02_1_600;600;600;3;open_circuit;53;499;79;529
601;light_04_open_circuit_02_2_600;600;600;3;open_circuit;190;508;220;538
602;light_04_open_circuit_02_2_600;600;600;3;open_circuit;172;300;203;321
603;light_04_open_circuit_02_2_600;600;600;3;open_circuit;53;99;79;129
604;light_04_open_circuit_03_1_600;600;600;3;open_circuit;383;346;406;369
605;light_04_open_circuit_03_1_600;600;600;3;open_circuit;488;491;511;511
606;light_04_open_circuit_03_2_600;600;600;3;open_circuit;488;91;511;111
607;light_04_open_circuit_03_3_600;600;600;3;open_circuit;123;176;148;206
608;light_04_open_circuit_03_4_600;600;600;3;open_circuit;63;146;86;169
609;light_04_open_circuit_03_4_600;600;600;3;open_circuit;168;291;191;311
610;light_04_open_circuit_04_1_600;600;600;3;open_circuit;161;206;184;228
611;light_04_open_circuit_04_1_600;600;600;3;open_circuit;498;123;525;143
612;light_04_open_circuit_04_2_600;600;600;3;open_circuit;90;332;116;348
613;light_04_open_circuit_04_3_600;600;600;3;open_circuit;410;132;436;148
614;light_04_open_circuit_05_1_600;600;600;3;open_circuit;52;253;79;274
615;light_04_open_circuit_05_2_600;600;600;3;open_circuit;132;399;164;427
616;light_04_open_circuit_05_3_600;600;600;3;open_circuit;328;254;354;276
617;light_04_open_circuit_05_3_600;600;600;3;open_circuit;132;1;164;27
618;light_04_open_circuit_05_4_600;600;600;3;open_circuit;452;199;484;227
619;light_04_open_circuit_06_1_600;600;600;3;open_circuit;406;222;430;243
620;light_04_open_circuit_06_1_600;600;600;3;open_circuit;241;348;261;366
621;light_04_open_circuit_06_2_600;600;600;3;open_circuit;85;511;106;530
622;light_04_open_circuit_06_3_600;600;600;3;open_circuit;85;111;106;130
623;light_04_open_circuit_06_4_600;600;600;3;open_circuit;86;422;110;443
624;light_04_open_circuit_06_4_600;600;600;3;open_circuit;405;311;426;330
625;light_04_open_circuit_07_1_600;600;600;3;open_circuit;408;419;427;435
626;light_04_open_circuit_07_1_600;600;600;3;open_circuit;158;452;185;474
627;light_04_open_circuit_07_2_600;600;600;3;open_circuit;408;19;427;35
628;light_04_open_circuit_07_2_600;600;600;3;open_circuit;158;52;185;74
629;light_04_open_circuit_07_3_600;600;600;3;open_circuit;88;510;111;531
630;light_04_open_circuit_07_4_600;600;600;3;open_circuit;88;110;111;131
631;light_04_open_circuit_07_5_600;600;600;3;open_circuit;88;219;107;235
632;light_04_open_circuit_07_5_600;600;600;3;open_circuit;408;310;431;331
633;light_04_open_circuit_08_1_600;600;600;3;open_circuit;360;418;382;434
634;light_04_open_circuit_08_1_600;600;600;3;open_circuit;202;528;223;547
635;light_04_open_circuit_08_2_600;600;600;3;open_circuit;360;18;382;34
636;light_04_open_circuit_08_2_600;600;600;3;open_circuit;202;128;223;147
637;light_04_open_circuit_08_3_600;600;600;3;open_circuit;68;369;88;389
638;light_04_open_circuit_08_4_600;600;600;3;open_circuit;40;218;62;234
639;light_04_open_circuit_08_4_600;600;600;3;open_circuit;388;169;408;189
640;light_04_open_circuit_09_1_600;600;600;3;open_circuit;453;117;475;140
641;light_04_open_circuit_09_2_600;600;600;3;open_circuit;307;177;333;202
